id,label
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/7086f12ee2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/0363192ae1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/6ef5712f43.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/604a40eeaa.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/0128a1445b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/0d0b99e720.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/e6d5a441ec.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/35bd006842.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/eff0cfe9a3.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/5a32fb4c77.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/4a31407ee7.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/93b40311c7.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/ca170dfb10.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/e1506ba4e6.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/7be6e51beb.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/aeb9929926.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/06f4ebbdae.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/ad3ec69afd.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/b4ed7561dc.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/a385a5582f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/e26188bd9b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/19563b65b3.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/857ebb2779.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/bd94a70ca1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/a43e9dbc5a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/261f0b6000.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/a7307bb1cc.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/2569d1e6ee.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/cb51799cbd.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/2cf6e14728.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/c36cf05121.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/1aa71aa826.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/59a4a72e6f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/82b19a084b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/56580d7f84.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/2a095d30e1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/90b69c42ef.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/06faa7565b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/be54978ee3.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/2297123d87.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/e554ae7e23.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/4ec6baae08.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/32d71cc223.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/c34d5fa131.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/09a6caf0f8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/afc543d06a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/e4e7baba5f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/a0dcf7a225.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/37358ee341.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/fee1144f47.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/c66d8abcdf.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/a038134cd8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/a276cc23ca.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/fa7efaa482.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/bfde6f262f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/24e3088c19.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/5908923186.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/e8afed0ae8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/fb9c751432.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/ee4a7078a1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/5c8e48d4ea.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/d5f9ae0e5f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/1ba690f42c.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/9723b72293.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/46c76f1fee.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/5d033713d7.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/9b9a86e1e4.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/0af4231a6a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/3e94660d3e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/2fdf6fbc46.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/b1a022a4a8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/ee7aec4d54.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/a6b3985684.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/3a803ed08d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/301b27d425.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_walking/2fd3e5cf39.jpg,0
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/6b813d63f8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/7b1cbbbd5b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/ac7e79c3d1.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0947e47409.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/7ac186aeff.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/82ce270cb4.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/20cbd87abc.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/535460d9b5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/84ba88b4b0.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/4439d47e7d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/9aecde304d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/3ade5073cd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/deac3cd949.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/f743c46844.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/71e4962cc9.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/ac8fe7e8ba.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/92303f2d31.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/838897176b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0a9f4a098a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/5f8a3c6aaa.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/4a24024885.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/d26cac5b31.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/37f8b13680.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/1ece69f362.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/9a6955b6ae.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/149ff712e0.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/ec8bad5d91.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/32189139a2.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/47b2fa3d37.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/b05b25457b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/19ab6610f8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/cb9a9ebdcc.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/45a36f3096.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/09df0b0998.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0f10a540ae.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/79c590f0a3.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/d78ff079a6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/b4bebc583a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/2bf45593ee.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/6cbb111422.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/e60eef6ec5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/e16e7d4cf6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/7e6f4decce.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/20be7f4579.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/1edfb173ed.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/3e2a6b7798.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/c8271ebdd3.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/22a87835c1.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/580e5f58b1.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/cb3960572a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/5b982b76ce.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/6a7c467fde.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/53a56fb9c4.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/e1bc0f14f9.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/8325fca332.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/57cccbb091.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/e7ac8c5006.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/4763558671.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0ab569756e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/cb85b65ea3.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/43ba971467.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/3491262ce1.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/4afed03d68.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/82aba07269.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/21fc5bc616.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/3da45e3a05.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/e9a81dc85e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/cbd887be60.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/794bf151d5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/8fd8f35995.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/6da9148167.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/54d6fc6494.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/25fb3023a4.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/6a4748212b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/1bee130e71.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/25d3a2161e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/68ebe4f77b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/07d1882d5c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/c0c7f9c928.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0e1dac8ee8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/51d772e2b6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/55fadc28cd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/8f25f09373.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/d7d6d51b68.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/44878a6314.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/8914349ba5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/d197ab077e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/1ff98be345.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/f501030abd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/35c3912a81.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/9d9423a169.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/b0f4a8dc34.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/2f2d935ee5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/adf71144c3.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/27b66dd970.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/7c808b0587.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/b1b1f28f84.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/22122c8ad2.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/cff539fcfd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0e2e9a4075.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/caf4242a46.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/47f5af703d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/d87512a8cc.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/e5bd747b1f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/a1160c206e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/a6ec9cfb78.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/fa8a7779eb.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/1c74d71a6c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/59e698822f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0de2e04a04.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/b0d0f3f156.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/ccdc6d3730.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/1fed4260c1.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/af337c9640.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/e19a6b1417.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/17308d11b6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/2918f01d32.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/39304c7968.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/dd3d0c3097.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/b36339c69c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/bbd885f3d5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/f74cedff10.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/9baa8c116a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/a7b8a95868.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/b04ae661d8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/473c4a4920.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/e72b8a86f0.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/dd414fbe9b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/bb0ea6a8a6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/a9484f74b5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/9f798385f8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/9741bb1e44.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0a995d672e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/60f2ee3cd6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/45a2fdf6af.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/de785c091e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/a8909ccfbb.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/9d93f959a4.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/1d8a140936.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/3d39328f1c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/0a04f8e80e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/3b7f7ba6be.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/55dd395674.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/123db382fd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/4c06b6cea4.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/5a8f38864c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/9d7f5e4855.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/2d636ee431.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/fe4d3a9845.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/622737ee93.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/3b8a592619.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/ce91f9e101.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/b8e8729525.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/34ea9d0ddc.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_forward_falls/42fa67f706.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/4fefa66549.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8c25224d47.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/02253429c1.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3729fec7e1.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3aca5d26e6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/74a7258097.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/a703309f72.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/7c132670a3.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3c69cee37f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/989ae6c696.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/ede73b3b4d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/1e8e99c461.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/65571f596a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/433bf78482.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/da92ef93aa.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/79b4bad291.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/7442a33fab.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b169fddd2e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/136ae076b6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/c6bcd410e8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/a523f3227d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8080167d70.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/ee8862ce4f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f099fc7693.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/66280a3461.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b05dc89f97.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/a00df5c870.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/89b62290fd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b814966dfe.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3b7e305642.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/e2e9e74d35.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/537d954dc0.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b128b3f562.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/d7de5a3b27.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/ee4d037a1a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/6b2e9de95d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/71137abb44.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/6cb6fb4700.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/2937d646ec.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/47aefec631.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/0900581479.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8b766ce0d7.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/2e9fde166e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f59bf5ff79.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/6eb8135c9a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/19541db587.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/7ed377032b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f963a155e9.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b9778feb8b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/6220266c51.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/a154178826.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/4ec2ba1b03.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/9bc7dbc33b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/5d72037b41.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/9fd17b3752.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/c678fb3422.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/816da92cdd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/dba9dc4aa7.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/829de773d5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8507c4e99c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f9409479c8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/45bbda8c47.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/196f05f61d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3628683aea.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/69a4f57724.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/efcd7d6962.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8ac9656870.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/25c8a4516f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/e26d94f36d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/ca1cdcf365.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/d46ae6c74f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b668b265df.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/74da8a1706.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/02164ebb34.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/05087537e5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/7225c669e9.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/389ff89f18.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/7a8182a537.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/a99cfdf792.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/683db1c82c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/c88d980a0d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/c72421c52d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/46476e1966.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b99bdc1f6f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/67897544bb.jpg,1
